iter	RMSE
1511	0.2025935874
1512	0.2025179381
1513	0.202472014
1514	0.2024579375
1515	0.2023550658
1516	0.2022539234
1517	0.2021493788
1518	0.2020961611
1519	0.2020301062
1520	0.2019398588
1521	0.2018718936
1522	0.2017536525
1523	0.2016941835
1524	0.2015865951
1525	0.2014549561
1526	0.2013463454
1527	0.201256689
1528	0.2011979335
1529	0.2010750636
1530	0.201031784
1531	0.2008921788
1532	0.2007861855
1533	0.2007145163
1534	0.2006589804
1535	0.2006117601
1536	0.2004797638
1537	0.2003670252
1538	0.2002458249
1539	0.2002043655
1540	0.200155921
1541	0.2000870417
1542	0.2000219079
1543	0.1999313619
1544	0.1998821679
1545	0.1998109883
1546	0.1997204509
1547	0.1996658102
1548	0.1995698254
1549	0.1994775003
1550	0.1993636738
1551	0.1993227566
1552	0.1992842013
1553	0.1992272066
1554	0.1991799526
1555	0.199089168
1556	0.1990259616
1557	0.1989007776
1558	0.1987968303
1559	0.1987163708
1560	0.198624505
1561	0.1985867953
1562	0.1985284187
1563	0.1984260472
1564	0.1983344184
1565	0.1981932298
1566	0.1981061122
1567	0.1979906187
1568	0.1979220753
1569	0.1978179409
1570	0.1977440288
1571	0.1977135413
1572	0.1976099553
1573	0.1975532383
1574	0.1974605329
1575	0.1974085866
1576	0.1973382404
1577	0.1972727014
1578	0.1971574532
1579	0.1970643776
1580	0.1970241614
1581	0.1969664003
1582	0.1968999285
1583	0.1968646971
1584	0.1967791394
1585	0.196687137
1586	0.1966312489
1587	0.1965325809
1588	0.1963976745
1589	0.1963478794
1590	0.1962458225
1591	0.1961623097
1592	0.196121771
1593	0.1960463072
1594	0.1959659257
1595	0.1958679469
1596	0.1957731272
1597	0.1957214124
1598	0.1956709696
1599	0.1956086968
1600	0.1955100685
1601	0.1954571436
1602	0.1953841243
1603	0.1952952866
1604	0.1951802513
1605	0.1951034993
1606	0.1949959757
1607	0.1949051629
1608	0.1948701737
1609	0.1947656906
1610	0.1947100003
1611	0.1946161005
1612	0.1944445876
1613	0.1943895003
1614	0.1943197328
1615	0.1942430156
1616	0.1941948035
1617	0.1941128248
1618	0.1940365491
1619	0.1939917985
1620	0.1938765297
1621	0.1938002674
1622	0.1937381761
1623	0.1936478499
1624	0.1936076958
1625	0.1935428823
1626	0.1934855259
1627	0.1933845954
1628	0.1933498478
1629	0.1932726478
1630	0.1931776414
1631	0.1931063013
1632	0.1929907945
1633	0.1929357047
1634	0.1928363282
1635	0.192752817
1636	0.1926838146
1637	0.1926344478
1638	0.1925690825
1639	0.1924910099
1640	0.1924174233
1641	0.1923397972
1642	0.1922366819
1643	0.1921557891
1644	0.1920744231
1645	0.1919611183
1646	0.1919116714
1647	0.1918311965
1648	0.191772207
1649	0.1917025027
1650	0.1915720453
1651	0.191465683
1652	0.1913825904
1653	0.1912957647
1654	0.1912511665
1655	0.1911847548
1656	0.1910819965
1657	0.1910128195
1658	0.1909654854
1659	0.1909070426
1660	0.190833449
1661	0.1907563477
1662	0.1907001095
1663	0.1906526711
1664	0.1905856027
1665	0.1904883557
1666	0.190447895
1667	0.1903785173
1668	0.1903200998
1669	0.1902536545
1670	0.1901747667
1671	0.1900760241
1672	0.1899963991
1673	0.1899401273
1674	0.189856129
1675	0.1897750259
1676	0.1897283936
1677	0.18966255
1678	0.1895808386
1679	0.1895412875
1680	0.1894646451
1681	0.1893864541
1682	0.1892718713
1683	0.1892057262
1684	0.1891487559
1685	0.1890877924
1686	0.1889976029
1687	0.1889364954
1688	0.1888464337
1689	0.1887161492
1690	0.1886749064
1691	0.1886504148
1692	0.1885763316
1693	0.1885111439
1694	0.1884504806
1695	0.1883987369
1696	0.1883047698
1697	0.1882663294
1698	0.1882126098
1699	0.1881704502
1700	0.1880897601
1701	0.187977635
1702	0.1879257172
1703	0.1879082585
1704	0.1878293365
1705	0.1877732007
1706	0.1876697412
1707	0.1875846184
1708	0.1874509936
1709	0.187389823
1710	0.1873108356
1711	0.1872490251
1712	0.1871311471
1713	0.1870470819
1714	0.1869454792
1715	0.18690031
1716	0.1868248478
1717	0.1867680267
1718	0.1866526419
1719	0.186567892
1720	0.1865172138
1721	0.1864466176
1722	0.1863815186
1723	0.186290441
1724	0.1861601066
1725	0.186056732
1726	0.1860111503
1727	0.1859606798
1728	0.1858970147
1729	0.1858124618
1730	0.1857160834
1731	0.185585018
1732	0.185517281
1733	0.1854549963
1734	0.1853950741
1735	0.1852667468
1736	0.1851887625
1737	0.1851204358
1738	0.185052701
1739	0.1849680816
1740	0.1848795043
1741	0.1848181341
1742	0.1847394642
1743	0.1846749614
1744	0.1845937799
1745	0.1845605391
1746	0.1845074209
1747	0.1844554474
1748	0.1843785948
1749	0.1842862282
1750	0.1842274345
1751	0.1841656693
1752	0.1841061798
1753	0.1840493088
1754	0.1839235108
1755	0.1838981743
1756	0.1838209051
1757	0.1837702351
1758	0.1836902625
1759	0.1836262805
1760	0.1835588319
1761	0.1834643974
1762	0.1834117529
1763	0.1832859554
1764	0.183203861
1765	0.1831291918
1766	0.1830805122
1767	0.1829911868
1768	0.1828810268
1769	0.1828103679
1770	0.1827497956
1771	0.1827094657
1772	0.18267278
1773	0.1826508385
1774	0.1825716918
1775	0.1825356488
1776	0.1824142121
1777	0.1823645724
1778	0.1823066334
1779	0.1822222501
1780	0.1821263443
1781	0.1820600994
1782	0.182014343
1783	0.1819879185
1784	0.1819160039
1785	0.1818480109
1786	0.1817700254
1787	0.1816827165
1788	0.1816372817
1789	0.1815537299
1790	0.1814047825
1791	0.181331892
1792	0.1812707499
1793	0.1812074392
1794	0.1811635129
1795	0.1811274109
1796	0.1810442546
1797	0.180993528
1798	0.1809177077
1799	0.1808342432
1800	0.1807724087
1801	0.1807165253
1802	0.1806462249
1803	0.1805819353
1804	0.1805135129
1805	0.1804766567
1806	0.1803695555
1807	0.1803532125
1808	0.1803048868
1809	0.1802302636
1810	0.1801770191
1811	0.1801075387
1812	0.1800268472
1813	0.1799289328
1814	0.1798842826
1815	0.1798065786
1816	0.1797488679
1817	0.1796650118
1818	0.1796099748
1819	0.1795167275
1820	0.1794658942
1821	0.1793966763
1822	0.1793108238
1823	0.1792703142
1824	0.1791875366
1825	0.1791462317
1826	0.1790711688
1827	0.1790023768
1828	0.1789353913
1829	0.1789181587
1830	0.1788477022
1831	0.1787794622
1832	0.1787021906
1833	0.1786611943
1834	0.1785884042
1835	0.1785415681
1836	0.1784417054
1837	0.1784001474
1838	0.1783559123
1839	0.1782736479
1840	0.1782057679
1841	0.1781405859
1842	0.178088551
1843	0.1780316017
1844	0.1779200005
1845	0.1778440517
1846	0.1778162889
1847	0.1777586434
1848	0.1776402322
1849	0.1775746448
1850	0.1774892057
1851	0.1774242619
1852	0.1773516854
1853	0.1772716016
1854	0.1772015754
1855	0.1771306924
1856	0.1770321422
1857	0.1769261276
1858	0.1768872422
1859	0.1768005775
1860	0.1767056775
1861	0.1766666023
1862	0.1766180074
1863	0.1765351005
1864	0.176499944
1865	0.1764754242
1866	0.1764285964
1867	0.1763898901
1868	0.1763034686
1869	0.1762661273
1870	0.1761959874
1871	0.1761181696
1872	0.1760806689
1873	0.1760159484
1874	0.1759358906
1875	0.1758442503
1876	0.1757803551
1877	0.1757190031
1878	0.1756631011
1879	0.1755737657
1880	0.1755499556
1881	0.1754847535
1882	0.1754001694
1883	0.1753344756
1884	0.1753011718
1885	0.1752356061
1886	0.1751644836
1887	0.1751401905
1888	0.1751112742
1889	0.1750140139
1890	0.1749525212
1891	0.174866363
1892	0.1748105602
1893	0.1747741271
1894	0.1747101063
1895	0.1746366225
1896	0.174580624
1897	0.1745296673
1898	0.1744719012
1899	0.1744029396
1900	0.1743076398
1901	0.1742564781
1902	0.1742059709
1903	0.1741267956
1904	0.1740837458
1905	0.1740358462
1906	0.1740017139
1907	0.1739019515
1908	0.1738641818
1909	0.1738190816
1910	0.1737835456
1911	0.1737440913
1912	0.1736972042
1913	0.1735990772
1914	0.1735302761
1915	0.1734934274
1916	0.1733981365
1917	0.1733184827
1918	0.1732149034
1919	0.1731599229
1920	0.1731358781
1921	0.1729944892
1922	0.1729485
1923	0.172867911
1924	0.1728141679
1925	0.1727273182
1926	0.1726673127
1927	0.1725870986
1928	0.1725441014
1929	0.1724831759
1930	0.1723879671
1931	0.1722959734
1932	0.1722425929
1933	0.1721701516
1934	0.172062502
1935	0.1719613216
1936	0.1719074864
1937	0.1718473425
1938	0.1717953268
1939	0.1717552475
1940	0.1716490341
1941	0.1715949266
1942	0.1715268007
1943	0.1714555421
1944	0.1713653782
1945	0.1713123813
1946	0.1712954534
1947	0.1712243509
1948	0.1711791179
1949	0.1711369162
1950	0.1710485578
1951	0.1709998354
1952	0.1709249628
1953	0.1708742894
1954	0.1708205421
1955	0.1707481223
1956	0.1706930258
1957	0.1706791322
1958	0.1705764903
1959	0.1704693082
1960	0.1704366167
1961	0.170338496
1962	0.1702809647
1963	0.1702446634
1964	0.170136599
1965	0.1700992
1966	0.1699854509
1967	0.16989824
1968	0.1698279331
1969	0.1697577779
1970	0.1697180162
1971	0.1696125433
1972	0.169547688
1973	0.1694576735
1974	0.169403748
1975	0.1693511686
1976	0.1692924177
1977	0.1692036171
1978	0.1691392761
1979	0.1690767068
1980	0.1689954144
1981	0.1689307774
1982	0.168868644
1983	0.1688239325
1984	0.1687420374
1985	0.1687038259
1986	0.1686225178
1987	0.1685507828
1988	0.1684928133
1989	0.1684520949
1990	0.168398748
1991	0.1683537906
1992	0.1682840868
1993	0.1682369814
1994	0.1681697925
1995	0.168097803
1996	0.1680423381
1997	0.1679569504
1998	0.1678843107
1999	0.1678091326
