iter	RMSE
1513	0.1244396244
1514	0.1243631966
1515	0.1243109476
1516	0.124248906
1517	0.1241219237
1518	0.1240778324
1519	0.1239895151
1520	0.1239259278
1521	0.1238398814
1522	0.1237533505
1523	0.1236996882
1524	0.1236126925
1525	0.1235331209
1526	0.1234653511
1527	0.1233769518
1528	0.1233105911
1529	0.1232630239
1530	0.1232464187
1531	0.1231830937
1532	0.1231469427
1533	0.1230524347
1534	0.1229752401
1535	0.1228969638
1536	0.1227933628
1537	0.1227177101
1538	0.1226596612
1539	0.1226301357
1540	0.1225627064
1541	0.1224723508
1542	0.1223723313
1543	0.122315128
1544	0.1222293695
1545	0.1221550247
1546	0.1221058789
1547	0.1220464344
1548	0.1219653767
1549	0.1218652465
1550	0.1218212151
1551	0.121725287
1552	0.1216670179
1553	0.1215785345
1554	0.1215096118
1555	0.121452188
1556	0.121379132
1557	0.12134222
1558	0.1212900383
1559	0.1212065278
1560	0.1211245265
1561	0.1210674907
1562	0.1210164386
1563	0.1209128327
1564	0.1208091759
1565	0.1207105669
1566	0.1206396782
1567	0.1205500301
1568	0.1204787245
1569	0.1204362654
1570	0.1203827542
1571	0.1203556065
1572	0.1202912461
1573	0.1202800563
1574	0.1202187235
1575	0.1201316155
1576	0.1200312447
1577	0.1199391512
1578	0.1198439347
1579	0.1197953583
1580	0.119710296
1581	0.1196510966
1582	0.1195933347
1583	0.119512036
1584	0.1194576565
1585	0.1193889146
1586	0.1193426598
1587	0.119289999
1588	0.1191790918
1589	0.1191217586
1590	0.1190550911
1591	0.1189939106
1592	0.1188950016
1593	0.118837899
1594	0.1187881833
1595	0.1186953811
1596	0.1186254359
1597	0.1185792395
1598	0.118531895
1599	0.1184472652
1600	0.1183704117
1601	0.1183168493
1602	0.1182457886
1603	0.1181712405
1604	0.1180991779
1605	0.118000065
1606	0.1179071637
1607	0.117854353
1608	0.1178147018
1609	0.117783639
1610	0.1177257278
1611	0.1177045174
1612	0.1176324529
1613	0.1175751128
1614	0.1175213997
1615	0.1174749313
1616	0.1173753462
1617	0.117280787
1618	0.1172031611
1619	0.1171433465
1620	0.1170800771
1621	0.1170370004
1622	0.1169844128
1623	0.1168964421
1624	0.1168169165
1625	0.1167932077
1626	0.1167434959
1627	0.1166625453
1628	0.1165874387
1629	0.1165047496
1630	0.1164236967
1631	0.1163748234
1632	0.1163024409
1633	0.1162542353
1634	0.1161449597
1635	0.1160838807
1636	0.1160160739
1637	0.1159467269
1638	0.115926271
1639	0.1159018768
1640	0.115832766
1641	0.1157875614
1642	0.1156973711
1643	0.1156233105
1644	0.1155451278
1645	0.1154692754
1646	0.1154296845
1647	0.1153614917
1648	0.1153031917
1649	0.1152532965
1650	0.1151944194
1651	0.1151508511
1652	0.1151010368
1653	0.1150427427
1654	0.1149626567
1655	0.1148892773
1656	0.1148185671
1657	0.1147355096
1658	0.1146275306
1659	0.1145828655
1660	0.1145344151
1661	0.1144379788
1662	0.114346228
1663	0.1142576384
1664	0.114191716
1665	0.1141261262
1666	0.1140700914
1667	0.1140120125
1668	0.1139601786
1669	0.113922675
1670	0.1138506831
1671	0.1137950997
1672	0.1137306122
1673	0.113644762
1674	0.113582746
1675	0.1135010792
1676	0.1134209701
1677	0.1133765514
1678	0.1133119756
1679	0.1132172055
1680	0.113160087
1681	0.1131019355
1682	0.1129988137
1683	0.1129592109
1684	0.112908173
1685	0.1128515894
1686	0.1127947826
1687	0.1126892702
1688	0.112633922
1689	0.1125717195
1690	0.1125224224
1691	0.1124856798
1692	0.1124163091
1693	0.1123925033
1694	0.1123815971
1695	0.1123695492
1696	0.1123255971
1697	0.1122428055
1698	0.1122266678
1699	0.1121406295
1700	0.1120736788
1701	0.1120039036
1702	0.1119590495
1703	0.1118813547
1704	0.111839969
1705	0.1117565279
1706	0.1116511003
1707	0.1115974066
1708	0.1115666204
1709	0.1114996338
1710	0.1114287668
1711	0.1113778549
1712	0.1113264052
1713	0.1112666979
1714	0.111220634
1715	0.1111815215
1716	0.1111118488
1717	0.1110414163
1718	0.110954836
1719	0.1108960572
1720	0.1108479552
1721	0.1108191293
1722	0.1107501318
1723	0.110663129
1724	0.1105828547
1725	0.1105160903
1726	0.110432495
1727	0.110380577
1728	0.1103467388
1729	0.1103101323
1730	0.1102681117
1731	0.1102002138
1732	0.1101122161
1733	0.1100416409
1734	0.1099838848
1735	0.1099421578
1736	0.1098675075
1737	0.1097875018
1738	0.1097137938
1739	0.1096716622
1740	0.1096088103
1741	0.1095599479
1742	0.1095161662
1743	0.109442867
1744	0.1094033289
1745	0.1093560156
1746	0.1093287178
1747	0.1093032606
1748	0.1092336104
1749	0.1091696313
1750	0.1090924586
1751	0.109037095
1752	0.1089861456
1753	0.1089336685
1754	0.1088590781
1755	0.1088209231
1756	0.1087407562
1757	0.1086255231
1758	0.1085968688
1759	0.1085404903
1760	0.1084536946
1761	0.1084160785
1762	0.1083116501
1763	0.1082676612
1764	0.1082073695
1765	0.1081110687
1766	0.1080537112
1767	0.1079992894
1768	0.1079362069
1769	0.1078786481
1770	0.1078262839
1771	0.1078080689
1772	0.1077634709
1773	0.1076767081
1774	0.1076233469
1775	0.107587292
1776	0.1075191546
1777	0.1074603322
1778	0.1074085069
1779	0.1073669161
1780	0.1073197478
1781	0.1072661421
1782	0.1072210637
1783	0.1071386784
1784	0.1070720008
1785	0.1070209786
1786	0.1069708007
1787	0.1068990567
1788	0.1068461343
1789	0.1068145997
1790	0.1067602494
1791	0.1067196961
1792	0.1066764916
1793	0.1066093727
1794	0.1065760498
1795	0.1065231049
1796	0.1064835919
1797	0.1064005582
1798	0.1062918775
1799	0.1062498914
1800	0.1061793876
1801	0.1061445416
1802	0.10605043
1803	0.1059981887
1804	0.1059676995
1805	0.1058764071
1806	0.1058214674
1807	0.1057874998
1808	0.1057043873
1809	0.1056614365
1810	0.1055998437
1811	0.105571587
1812	0.1055045512
1813	0.1054247933
1814	0.1053565928
1815	0.1053152134
1816	0.1052440539
1817	0.1051942321
1818	0.1051335145
1819	0.1050654277
1820	0.1050147437
1821	0.1049537675
1822	0.104903907
1823	0.104844839
1824	0.1047636263
1825	0.1047090707
1826	0.1046397018
1827	0.1045699085
1828	0.1044952834
1829	0.1044255919
1830	0.1043351366
1831	0.1042652222
1832	0.1041850944
1833	0.1040994701
1834	0.1040226555
1835	0.1039511469
1836	0.1038621731
1837	0.103795448
1838	0.1037586462
1839	0.1036797319
1840	0.103617917
1841	0.1035392546
1842	0.103490292
1843	0.1033888377
1844	0.1033215625
1845	0.1032644672
1846	0.1031722998
1847	0.1031311199
1848	0.1030796071
1849	0.1030310637
1850	0.1029868598
1851	0.102902122
1852	0.1028594728
1853	0.1027935276
1854	0.1027527794
1855	0.1027140013
1856	0.1026540111
1857	0.1025978007
1858	0.1025295028
1859	0.1024838106
1860	0.1024498015
1861	0.1024072185
1862	0.1023600372
1863	0.1022660286
1864	0.1021876241
1865	0.1021141024
1866	0.1020822051
1867	0.1020574352
1868	0.1020209083
1869	0.1019739558
1870	0.1019143437
1871	0.1018710326
1872	0.101808064
1873	0.1017356534
1874	0.1016810817
1875	0.1016418432
1876	0.1015728144
1877	0.1015168095
1878	0.1014776422
1879	0.1014348957
1880	0.1013392742
1881	0.1013138416
1882	0.1012191486
1883	0.1011936926
1884	0.1011137135
1885	0.101094928
1886	0.1010394384
1887	0.100983902
1888	0.1009097884
1889	0.1008564078
1890	0.1007912288
1891	0.1007416928
1892	0.1006664347
1893	0.1006042091
1894	0.1005468493
1895	0.1004951952
1896	0.1004334919
1897	0.1003812731
1898	0.1003459182
1899	0.1003132058
1900	0.1002318198
1901	0.1001971079
1902	0.1001333605
1903	0.1000804131
1904	0.1000418536
1905	0.09997382226
1906	0.09990646513
1907	0.09987083305
1908	0.09985414916
1909	0.09977740625
1910	0.09970985406
1911	0.09967853432
1912	0.09960177334
1913	0.09951962157
1914	0.09947736955
1915	0.09940620298
1916	0.0993668552
1917	0.09931688678
1918	0.09928601398
1919	0.09923090909
1920	0.09919679998
1921	0.09912698512
1922	0.0991033971
1923	0.09906810013
1924	0.09900577718
1925	0.09896196971
1926	0.09888861644
1927	0.09885356675
1928	0.09878993548
1929	0.09876879489
1930	0.09874057926
1931	0.09869243621
1932	0.09864795101
1933	0.09859638334
1934	0.09855645014
1935	0.09849421801
1936	0.09843792648
1937	0.09837921093
1938	0.09833147207
1939	0.09830315601
1940	0.0982138401
1941	0.09816293361
1942	0.09812166144
1943	0.0980532561
1944	0.09799305096
1945	0.09797753853
1946	0.09790173995
1947	0.09784803482
1948	0.09779184564
1949	0.09775030515
1950	0.09770778147
1951	0.09765845439
1952	0.09755906644
1953	0.0974833601
1954	0.09744476041
1955	0.09738914406
1956	0.09734858343
1957	0.09726701649
1958	0.09722526146
1959	0.09717120122
1960	0.09711168049
1961	0.09707931266
1962	0.09701177964
1963	0.09697192266
1964	0.09691345281
1965	0.09686868946
1966	0.09682711961
1967	0.09678015513
1968	0.09673709115
1969	0.09668589375
1970	0.09660751755
1971	0.09656757637
1972	0.09651911982
1973	0.09646610739
1974	0.09642035348
1975	0.09633870335
1976	0.09626515022
1977	0.09623117817
1978	0.0961778746
1979	0.09611890955
1980	0.09610065212
1981	0.09605908095
1982	0.09603487377
1983	0.09598960975
1984	0.0959263634
1985	0.09587946607
1986	0.0958481775
1987	0.09581495229
1988	0.09576765725
1989	0.09576226591
1990	0.09575767792
1991	0.09572624879
1992	0.0956919173
1993	0.09565826723
1994	0.0955957241
1995	0.09552269152
1996	0.09549759027
1997	0.09544936792
1998	0.09538096438
1999	0.0953292964
