iter	Passed	Remaining
1486	3862	1332
1487	3866	1330
1488	3869	1327
1489	3873	1325
1490	3876	1323
1491	3878	1320
1492	3882	1318
1493	3885	1315
1494	3888	1313
1495	3891	1311
1496	3894	1308
1497	3897	1306
1498	3900	1303
1499	3903	1301
1500	3905	1298
1501	3908	1295
1502	3910	1293
1503	3914	1290
1504	3916	1288
1505	3919	1285
1506	3921	1283
1507	3924	1280
1508	3926	1277
1509	3929	1275
1510	3931	1272
1511	3934	1269
1512	3936	1267
1513	3939	1264
1514	3941	1261
1515	3943	1259
1516	3946	1256
1517	3948	1253
1518	3950	1251
1519	3953	1248
1520	3955	1245
1521	3958	1243
1522	3960	1240
1523	3962	1237
1524	3965	1235
1525	3967	1232
1526	3970	1229
1527	3972	1227
1528	3975	1224
1529	3978	1222
1530	3980	1219
1531	3983	1216
1532	3986	1214
1533	3989	1212
1534	3992	1209
1535	3995	1206
1536	3998	1204
1537	4000	1201
1538	4003	1199
1539	4005	1196
1540	4007	1193
1541	4010	1191
1542	4012	1188
1543	4014	1185
1544	4017	1183
1545	4019	1180
1546	4022	1177
1547	4024	1175
1548	4026	1172
1549	4029	1169
1550	4031	1167
1551	4034	1164
1552	4036	1161
1553	4039	1159
1554	4041	1156
1555	4044	1153
1556	4046	1151
1557	4049	1148
1558	4051	1146
1559	4054	1143
1560	4056	1140
1561	4059	1138
1562	4061	1135
1563	4063	1132
1564	4066	1130
1565	4068	1127
1566	4071	1124
1567	4073	1122
1568	4076	1119
1569	4078	1116
1570	4081	1114
1571	4083	1111
1572	4086	1109
1573	4088	1106
1574	4090	1103
1575	4093	1101
1576	4096	1098
1577	4099	1096
1578	4101	1093
1579	4104	1090
1580	4106	1088
1581	4108	1085
1582	4111	1083
1583	4113	1080
1584	4116	1077
1585	4118	1075
1586	4121	1072
1587	4123	1069
1588	4126	1067
1589	4128	1064
1590	4130	1061
1591	4133	1059
1592	4136	1056
1593	4138	1054
1594	4140	1051
1595	4143	1048
1596	4145	1046
1597	4147	1043
1598	4150	1040
1599	4153	1038
1600	4155	1035
1601	4157	1032
1602	4159	1030
1603	4162	1027
1604	4164	1025
1605	4167	1022
1606	4169	1019
1607	4172	1017
1608	4174	1014
1609	4176	1011
1610	4179	1009
1611	4181	1006
1612	4183	1003
1613	4186	1001
1614	4188	998
1615	4190	995
1616	4193	993
1617	4195	990
1618	4197	987
1619	4200	985
1620	4202	982
1621	4204	979
1622	4207	977
1623	4209	974
1624	4211	971
1625	4214	969
1626	4216	966
1627	4219	964
1628	4222	961
1629	4224	958
1630	4227	956
1631	4229	953
1632	4231	951
1633	4234	948
1634	4236	945
1635	4238	943
1636	4241	940
1637	4243	937
1638	4245	935
1639	4248	932
1640	4250	929
1641	4253	927
1642	4255	924
1643	4258	922
1644	4261	919
1645	4263	917
1646	4266	914
1647	4269	911
1648	4271	909
1649	4274	906
1650	4276	904
1651	4279	901
1652	4281	898
1653	4284	896
1654	4286	893
1655	4290	891
1656	4292	888
1657	4295	886
1658	4297	883
1659	4299	880
1660	4302	878
1661	4304	875
1662	4307	872
1663	4309	870
1664	4311	867
1665	4313	864
1666	4315	862
1667	4318	859
1668	4320	856
1669	4323	854
1670	4325	851
1671	4327	849
1672	4330	846
1673	4332	843
1674	4334	841
1675	4337	838
1676	4339	835
1677	4341	833
1678	4344	830
1679	4346	827
1680	4349	825
1681	4351	822
